c FILE			: graphs/g_1000_43.txt
a 273 453 94
a 251 16 98
a 241 86 98
a 908 899 95
a 477 203 95
a 220 158 95
a 188 454 98
a 141 11 94
a 104 39 95
a 175 182 94
a 8 180 91
a 516 524 97
a 35 5 90
a 33 411 90
a 1 129 94
a 828 720 93
a 454 204 90
a 47 550 95
a 759 258 90
a 258 151 91
a 282 929 94
a 597 735 94
a 168 165 98
a 813 351 95
a 157 192 91
a 17 274 92
a 501 633 93
a 563 329 99
a 73 11 95
a 504 133 91
a 40 57 99
a 323 605 99
a 292 274 95
a 78 116 97
a 755 786 92
a 266 86 91
a 699 637 91
a 328 911 93
a 127 20 97
a 173 657 97
a 97 313 94
a 267 254 95
a 130 910 99
a 254 751 94
a 672 719 98
a 172 51 98
a 789 157 93
a 251 376 90
a 285 255 92
a 63 597 97
a 992 269 96
a 734 923 94
a 729 977 95
a 152 40 99
a 104 573 93
a 386 254 91
a 227 211 93
a 4 36 94
a 391 922 94
a 12 64 91
a 11 258 92
a 602 844 96
a 567 598 92
a 273 267 95
a 832 817 95
a 321 70 93
a 488 487 92
a 813 953 96
a 469 472 92
a 258 759 96
a 148 289 91
a 244 491 95
a 845 910 98
a 509 524 96
a 328 922 99
a 63 9 95
a 86 110 98
a 604 972 93
a 532 783 92
a 408 223 95
a 39 320 93
a 691 126 95
a 94 285 95
a 282 289 92
a 851 797 97
a 344 867 92
a 473 9 92
a 946 501 92
a 571 2 93
a 581 120 96
a 505 504 91
a 195 742 91
a 109 242 90
a 251 32 98
a 23 359 95
a 502 51 90
a 502 848 96
a 251 516 95
a 16 19 94
a 251 774 96
a 470 477 93
a 79 234 92
a 601 511 96
a 805 548 90
a 867 555 98
a 581 42 92
a 504 605 92
a 142 894 98
a 101 219 91
a 453 953 93
a 594 517 97
a 67 66 93
a 161 785 93
a 160 286 93
a 773 945 93
a 179 398 97
a 81 188 95
a 594 32 98
a 564 344 93
a 630 627 93
a 320 273 95
a 735 58 96
a 345 290 96
a 630 5 90
a 298 930 93
a 472 283 99
a 751 282 93
a 876 33 93
a 813 816 98
a 512 730 97
a 105 98 94
a 86 105 93
a 547 710 98
a 39 501 93
a 94 63 92
a 719 78 94
a 33 16 93
a 196 696 92
a 938 963 95
a 313 290 92
a 292 47 92
a 767 790 91
a 58 601 93
a 883 384 90
a 196 942 94
a 502 689 96
a 570 557 96
a 407 157 91
a 773 766 94
a 581 517 99
a 649 40 91
a 816 441 90
a 649 383 98
a 261 273 95
a 555 54 91
a 398 120 96
a 113 336 91
a 48 582 96
a 946 461 96
a 442 470 97
a 823 519 93
a 17 19 98
a 376 387 93
a 254 751 91
a 512 352 99
a 517 548 94
a 198 508 98
a 189 915 96
a 524 637 92
a 223 192 96
a 9 523 92
a 2 555 90
a 991 734 91
a 619 512 96
a 252 887 92
a 761 524 93
a 175 454 95
a 293 323 95
a 801 786 97
a 259 504 90
a 94 595 99
a 626 442 93
a 47 179 94
a 298 134 93
a 129 395 92
a 626 126 98
a 438 219 90
a 344 329 95
a 792 20 92
a 418 104 98
a 64 351 92
a 566 813 93
a 301 191 99
a 602 539 92
a 761 751 98
a 273 836 99
a 730 165 98
a 626 711 93
a 453 391 96
a 876 758 99
a 17 24 97
a 516 597 95
a 81 79 96
a 627 745 94
a 923 384 91
a 173 798 96
a 589 516 97
a 383 386 92
a 453 485 93
a 133 8 92
a 137 254 91
a 828 328 99
a 517 642 98
a 117 148 99
a 844 32 92
a 259 39 94
a 579 581 97
a 1 188 99
a 282 782 97
a 691 814 93
a 571 63 95
a 398 463 98
a 160 152 96
a 283 439 90
a 109 73 98
a 1 415 94
a 543 167 98
a 47 180 92
a 512 86 99
a 223 97 95
a 1 266 97
a 290 344 93
a 172 127 90
a 9 1 92
a 351 383 94
a 476 438 90
a 769 519 98
a 42 160 91
a 933 526 94
a 509 759 91
a 641 627 90
a 33 39 95
a 582 449 98
a 433 555 94
a 173 145 93
a 137 273 98
a 179 48 93
a 149 523 99
a 824 345 94
a 883 517 99
a 453 297 98
a 290 384 90
a 597 973 96
a 502 613 90
a 39 109 94
a 798 273 92
a 798 532 94
a 517 548 98
a 692 189 95
a 699 86 99
a 112 23 91
a 89 5 91
a 270 869 95
a 95 110 96
a 20 129 99
a 252 813 93
a 883 398 94
a 564 189 98
a 688 729 94
a 594 704 92
a 328 110 93
a 160 660 91
a 47 273 91
a 645 637 91
a 199 137 93
a 254 133 97
a 157 222 93
a 987 929 93
a 167 129 97
a 352 366 92
a 203 932 90
a 898 129 94
a 55 298 98
a 581 109 97
a 484 438 95
a 255 82 99
a 470 219 98
a 117 367 97
a 317 598 93
a 39 386 90
a 323 446 91
a 188 626 90
a 16 516 90
a 142 254 95
a 164 476 92
a 269 130 97
a 564 785 97
a 19 4 99
a 703 578 91
a 203 9 91
a 98 112 92
a 304 39 95
a 597 97 98
a 286 801 95
a 414 914 96
a 876 734 96
a 254 269 91
a 314 813 92
a 8 533 96
a 953 17 98
a 917 719 96
a 509 502 98
a 754 519 96
a 5 511 95
a 304 23 98
a 767 759 98
a 129 519 94
a 627 564 98
a 47 898 94
a 316 136 90
a 255 192 94
a 502 720 93
a 762 758 91
a 134 12 92
a 828 578 97
a 741 710 94
a 314 362 92
a 198 137 97
a 308 293 96
a 786 501 91
a 133 648 97
a 377 504 90
a 126 415 91
a 195 188 93
a 203 438 96
a 448 158 95
a 320 289 98
a 991 367 95
a 922 862 97
a 629 144 97
a 477 127 93
a 752 505 94
a 539 758 93
a 508 641 97
a 206 862 96
a 198 286 91
a 11 251 94
a 494 573 95
a 445 972 93
a 886 360 96
a 430 973 90
a 1 19 95
a 145 19 90
a 407 969 95
a 332 777 97
a 316 363 91
a 188 141 99
a 66 604 96
a 64 516 92
a 36 51 98
a 617 179 93
a 688 578 93
a 960 298 93
a 1 860 93
a 300 175 94
a 574 104 99
a 192 574 99
a 57 42 95
a 548 504 94
a 32 657 93
a 254 886 94
a 844 751 91
a 759 63 98
a 925 426 94
a 523 547 92
a 844 594 98
a 127 571 95
a 141 4 93
a 824 761 92
a 88 206 98
a 95 120 99
a 148 19 95
a 879 963 92
a 448 344 95
a 133 258 98
a 191 2 93
a 66 11 93
a 579 86 93
a 502 679 95
a 164 508 91
a 551 517 97
a 516 463 91
a 1 94 97
a 16 20 97
a 335 445 90
a 533 877 96
a 828 752 93
a 229 464 92
a 454 351 92
a 664 680 97
a 548 673 93
a 70 9 95
a 793 283 95
a 347 67 97
a 477 321 94
a 282 1 99
a 8 33 99
a 344 71 99
a 97 612 90
a 649 648 95
a 39 27 91
a 831 206 96
a 206 766 99
a 454 313 98
a 35 17 93
a 134 461 94
a 536 505 92
a 328 313 99
a 127 564 90
a 101 66 98
a 586 86 97
a 366 352 93
a 464 73 92
a 144 925 95
a 800 540 91
a 273 508 99
a 126 8 94
a 512 508 96
a 195 188 98
a 105 157 98
a 392 946 99
a 551 533 93
a 351 844 96
a 847 597 99
a 820 328 93
a 617 101 90
a 81 152 97
a 519 776 92
a 945 399 96
a 672 172 93
a 276 961 90
a 751 391 90
a 907 511 93
a 81 335 96
a 414 407 98
a 351 290 90
a 117 157 99
a 63 149 96
a 407 39 94
a 36 42 99
a 777 255 96
a 667 36 90
a 32 74 98
a 535 627 95
a 578 523 96
a 566 761 92
a 612 932 96
a 336 307 92
a 276 261 97
a 609 547 95
a 297 401 91
a 422 173 94
a 688 313 92
a 66 223 93
a 505 286 92
a 127 173 98
a 105 602 97
a 636 726 90
a 820 579 96
a 355 293 91
a 829 328 99
a 582 683 97
a 505 535 96
a 127 879 97
a 901 961 98
a 612 89 93
a 219 66 97
a 766 898 98
a 727 688 94
a 4 19 92
a 9 79 91
a 641 206 96
a 869 994 96
a 235 101 99
a 578 585 94
a 751 758 94
a 94 344 93
a 237 907 92
a 16 276 99
a 71 211 93
a 136 633 97
a 384 476 91
a 8 11 95
a 501 550 92
a 71 67 94
a 40 172 92
a 168 55 98
a 78 63 93
a 252 39 92
a 261 269 95
a 651 637 94
a 926 377 93
a 304 19 99
a 782 32 93
a 51 16 97
a 776 627 98
a 601 101 96
a 259 252 98
a 963 394 98
a 85 586 91
a 126 220 91
a 50 57 99
a 573 511 95
a 769 54 92
a 597 792 92
a 547 508 98
a 414 679 91
a 176 95 95
a 164 581 91
a 9 133 94
a 754 512 94
a 407 144 97
a 987 298 98
a 283 829 91
a 226 304 90
a 585 441 96
a 729 616 95
a 347 979 93
a 26 11 96
a 411 223 95
a 70 27 95
a 683 665 98
a 86 78 93
a 407 469 96
a 800 941 95
a 626 195 97
a 158 720 97
a 47 94 91
a 719 101 92
a 597 535 96
a 89 27 94
a 142 165 99
a 448 411 90
a 179 386 90
a 720 551 99
a 188 126 93
a 20 255 98
a 19 439 92
a 110 64 94
a 665 222 90
a 17 527 95
a 876 797 92
a 354 351 95
a 1 542 94
a 161 223 99
a 102 94 99
a 759 605 92
a 430 470 99
a 191 706 95
a 26 252 98
a 360 533 95
a 116 47 93
a 336 703 97
a 5 637 96
a 71 94 96
a 195 742 92
a 425 417 99
a 328 316 99
a 289 160 95
a 32 47 98
a 244 241 99
a 480 473 93
a 58 735 90
a 980 199 98
a 204 449 91
a 133 533 98
a 126 64 99
a 8 258 93
a 542 42 96
a 470 94 99
a 664 571 95
a 773 774 96
a 908 673 92
a 4 519 90
a 70 605 95
a 273 680 91
a 408 988 92
a 12 74 98
a 305 273 93
a 877 517 94
a 360 392 95
a 176 51 96
a 508 963 94
a 251 567 91
a 255 379 91
a 789 554 92
a 629 703 90
a 680 158 97
a 199 136 92
a 105 12 99
a 751 297 90
a 254 127 93
a 251 564 93
a 300 119 98
a 127 120 97
a 391 251 91
a 660 479 99
a 379 847 90
a 391 438 94
a 901 196 97
a 20 526 97
a 907 5 92
a 32 33 92
a 24 97 97
a 665 679 95
a 417 691 91
a 292 33 91
a 126 134 99
a 470 384 97
a 127 227 90
a 915 832 92
a 54 363 94
a 4 63 98
a 439 446 97
a 485 117 98
a 660 723 96
a 770 676 90
a 789 601 97
a 922 423 98
a 251 352 97
a 85 321 97
a 8 219 96
a 798 551 96
a 929 767 95
a 172 179 91
a 54 683 90
a 32 57 98
a 126 176 93
a 634 461 94
a 438 109 94
a 502 979 97
a 637 634 96
a 314 259 99
a 136 383 94
a 423 142 91
a 582 754 96
a 703 313 96
a 445 597 93
a 752 127 98
a 698 189 98
a 755 661 96
a 675 672 90
a 595 95 90
a 238 237 92
a 23 203 94
a 488 824 96
a 938 891 97
a 439 805 98
a 82 332 96
a 519 94 95
a 644 151 99
a 282 501 95
a 105 598 96
a 648 586 97
a 415 301 96
a 223 692 94
a 70 258 98
a 706 629 90
a 109 8 96
a 782 505 93
a 126 645 91
a 179 432 96
a 511 292 94
a 142 58 93
a 706 488 94
a 508 626 99
a 379 254 92
a 57 612 96
a 206 192 98
a 57 17 92
a 727 963 99
a 338 148 92
a 851 352 95
a 191 463 97
a 160 907 91
a 619 558 95
a 251 829 96
a 344 73 91
a 32 47 94
a 953 688 95
a 359 563 91
a 696 689 99
a 234 925 97
a 235 203 94
a 769 19 98
a 67 64 97
a 960 953 99
a 551 267 90
a 660 536 98
a 63 78 90
a 24 27 94
a 774 270 99
a 167 657 91
a 64 142 97
a 26 27 91
a 251 42 99
a 520 269 96
a 261 262 98
a 380 377 93
a 54 85 97
a 23 17 91
a 852 64 91
a 269 266 90
a 50 175 94
a 82 11 90
a 422 923 95
a 195 148 98
a 410 376 90
a 691 644 94
a 182 119 96
a 785 910 98
a 223 895 93
a 644 886 96
a 1 219 99
a 907 902 94
a 70 172 93
a 442 703 94
a 453 422 95
a 158 142 94
a 627 564 91
a 785 504 98
a 542 532 92
a 66 316 96
a 657 664 94
a 758 922 90
a 88 51 91
a 439 204 91
a 35 285 98
a 586 824 98
a 692 957 95
a 519 695 91
a 136 199 98
a 141 110 96
a 109 66 95
a 258 9 99
a 283 101 90
a 48 392 92
a 66 17 92
a 829 985 94
a 706 160 90
a 276 4 99
a 285 547 93
a 588 86 97
a 222 5 98
a 203 703 97
a 126 891 92
a 704 616 96
a 67 332 90
a 977 665 95
a 129 66 91
a 66 133 96
a 64 17 91
a 869 601 90
a 67 36 95
a 4 511 93
a 548 610 92
a 127 2 96
a 254 508 92
a 804 377 99
a 642 533 94
a 192 110 91
a 36 411 99
a 957 457 91
a 807 816 97
a 612 581 93
a 692 738 93
a 277 339 91
a 4 651 92
a 321 289 93
a 47 664 90
a 501 813 94
a 234 679 95
a 196 165 98
a 241 94 97
a 516 24 96
a 876 626 98
a 761 626 92
a 782 754 98
a 512 282 95
a 4 5 91
a 567 719 97
a 286 282 93
a 379 386 91
a 141 203 91
a 720 598 94
a 696 824 93
a 251 2 92
a 720 598 95
a 563 520 95
a 26 151 99
a 946 915 99
a 879 633 90
a 63 898 91
a 838 335 95
a 282 355 98
a 554 844 91
a 505 761 90
a 8 255 97
a 267 305 98
a 43 11 97
a 439 502 95
a 252 11 99
a 887 902 94
a 33 360 94
a 127 502 98
a 941 566 99
a 198 845 94
a 16 423 92
a 523 578 98
a 776 883 92
a 838 144 99
a 852 485 95
a 783 752 92
a 527 516 91
a 2 526 95
a 182 133 91
a 801 798 90
a 532 1 94
a 2 94 98
a 737 109 94
a 102 117 98
a 657 672 96
a 386 282 91
a 782 219 94
a 914 362 97
a 817 501 97
a 609 8 97
a 891 969 94
a 199 203 98
a 828 58 95
a 851 844 91
a 573 173 98
a 282 94 94
a 63 289 98
a 918 910 99
a 141 407 95
a 609 133 96
a 824 752 98
a 67 71 95
a 258 9 90
a 369 292 91
a 82 567 99
a 630 629 99
a 948 960 91
a 688 910 92
a 1 63 95
a 293 292 91
a 535 85 90
a 767 17 98
a 392 377 99
a 24 89 91
a 808 558 96
a 789 758 93
a 848 723 91
a 1 8 94
a 55 4 95
a 442 192 91
a 189 567 94
a 855 354 95
a 563 564 99
a 786 348 93
a 688 8 98
a 692 198 98
a 516 641 95
a 676 923 97
a 308 297 99
a 376 438 90
a 223 473 96
a 206 328 92
a 832 605 91
a 751 691 95
a 682 50 92
a 901 543 98
a 464 293 99
a 19 4 99
a 504 261 91
a 379 4 90
a 136 157 94
a 168 258 99
a 539 597 97
a 55 241 94
a 738 707 92
a 82 79 95
a 508 191 93
a 722 415 94
a 449 441 93
a 134 180 93
a 316 751 98
a 719 109 97
a 519 50 97
a 797 290 95
a 838 902 98
a 112 793 98
a 300 16 92
a 70 43 98
a 173 235 99
a 119 369 96
a 502 564 95
a 536 917 90
a 417 39 94
a 63 110 92
a 109 112 91
a 945 633 96
a 1 20 96
a 516 563 91
a 626 127 98
a 594 47 99
a 11 289 93
a 63 39 93
a 755 942 94
a 392 922 95
a 134 27 94
a 657 876 93
a 252 392 99
a 328 85 99
a 407 394 99
a 313 816 99
a 602 851 94
a 258 286 94
a 189 126 91
a 598 317 90
a 112 254 90
a 188 344 93
a 32 564 92
a 410 348 97
a 535 814 91
a 984 710 97
a 261 512 95
a 879 939 93
a 800 776 93
a 501 316 94
a 9 32 92
a 297 148 92
a 314 17 94
a 504 667 93
a 408 94 93
a 564 274 90
a 722 976 92
a 581 597 96
a 192 698 97
a 335 195 97
a 316 823 91
a 172 48 96
a 126 191 93
a 4 47 95
a 539 766 93
a 533 673 96
a 234 141 91
a 586 86 93
a 54 23 98
a 394 23 90
a 259 379 99
a 359 805 96
a 366 509 95
a 192 926 96
a 773 766 91
a 276 370 91
a 567 504 91
a 511 789 98
a 438 94 95
a 532 78 96
a 35 313 95
a 566 570 99
a 252 664 95
a 915 911 94
a 627 12 99
a 867 727 94
a 769 394 94
a 85 67 91
a 807 39 98
a 602 585 95
a 199 136 90
a 57 532 99
a 582 51 98
a 24 1 97
a 505 501 93
a 86 5 97
a 484 453 94
a 501 508 98
a 519 501 93
a 251 782 98
a 491 866 93
a 203 85 96
a 752 755 97
a 808 742 98
a 551 142 96
a 116 722 98
a 829 767 95
a 219 191 97
a 97 74 91
a 738 51 98
a 19 168 95
a 298 800 92
a 886 758 97
a 376 426 96
a 42 348 98
a 495 985 90
a 179 517 90
a 344 470 90
a 32 383 94
a 8 70 91
a 751 907 91
a 328 112 92
a 398 960 97
a 2 634 92
a 800 286 99
a 723 558 92
a 307 120 96
a 976 391 94
a 829 767 97
a 470 692 93
a 829 64 97
a 43 81 96
a 235 501 94
a 261 313 93
a 550 578 92
a 26 11 94
a 165 634 90
a 984 985 91
a 82 64 99
a 785 862 91
a 645 509 95
a 5 504 91
a 691 848 99
a 741 899 94
a 425 297 97
a 395 5 99
a 699 637 96
a 112 16 99
a 158 408 96
a 601 851 95
a 844 814 97
a 81 58 94
a 692 2 95
a 991 814 99
a 157 729 91
a 722 657 96
a 508 445 97
a 40 657 96
a 823 251 90
a 88 574 90
a 386 394 95
a 126 12 94
a 426 17 92
a 2 502 99
a 379 627 95
a 344 251 94
a 884 876 98
a 50 535 98
a 758 792 93
a 402 126 99
a 43 539 92
a 578 86 90
a 658 446 94
a 48 254 98
a 657 533 95
a 314 191 90
a 42 252 94
a 32 157 94
a 910 689 90
a 915 351 90
a 33 127 94
a 789 511 96
a 282 95 91
a 2 130 90
a 324 9 95
a 633 384 93
a 188 158 97
a 484 816 94
a 2 1 95
a 501 134 90
a 473 790 97
a 144 641 96
a 252 283 99
a 36 64 93
a 892 954 96
a 832 589 94
a 880 627 92
a 136 19 90
a 338 81 92
a 189 644 97
a 191 313 92
a 176 630 99
a 129 4 98
a 321 351 96
a 504 508 96
a 66 67 94
a 180 926 99
a 598 604 99
a 844 112 99
a 16 2 93
a 469 449 94
a 1 63 96
a 237 550 97
a 130 144 93
a 660 672 96
a 908 867 99
a 251 269 92
a 394 144 90
a 636 520 97
a 892 774 91
a 633 71 92
a 377 391 97
a 313 252 97
a 566 94 93
a 985 195 92
a 824 512 91
a 241 835 95
a 582 227 91
a 566 695 97
a 442 188 93
a 751 879 99
a 19 502 91
a 804 535 92
a 293 259 92
a 578 602 96
a 89 17 99
a 297 219 92
a 433 9 92
a 641 594 98
a 252 258 95
a 886 667 98
a 199 472 97
a 266 797 94
a 770 255 96
a 517 267 98
a 501 509 99
a 133 377 99
a 266 629 94
a 355 383 94
a 785 289 99
a 908 914 91
a 376 387 97
a 63 251 97
a 66 258 99
a 332 81 95
a 579 512 94
a 189 64 94
a 533 1 99
a 770 933 95
a 148 55 98
a 148 377 95
a 1 511 91
a 97 698 94
a 961 461 90
a 266 50 95
a 168 237 99
a 4 195 90
a 270 774 90
a 39 505 90
a 33 293 99
a 523 961 97
a 307 782 98
a 192 145 97
a 925 300 90
a 777 261 97
a 688 689 96
a 254 347 95
a 39 726 96
a 235 204 94
a 1 97 92
a 398 649 98
a 42 379 90
a 273 23 95
a 79 300 95
a 813 289 93
a 67 2 93
a 445 226 94
a 157 33 95
a 127 176 93
a 40 751 98
a 453 379 92
a 501 63 90
a 735 680 92
a 425 432 95
a 645 884 99
a 535 301 91
a 594 813 93
a 922 314 90
a 520 551 94
a 501 266 92
a 617 735 93
a 866 859 96
a 78 109 96
a 2 251 93
a 766 769 95
a 535 604 90
a 501 688 91
a 8 252 94
a 47 85 94
a 391 641 95
a 915 173 91
a 570 657 98
a 283 142 93
a 876 509 98
a 597 907 98
a 4 548 93
a 259 9 99
a 235 119 91
a 283 387 96
a 160 698 99
a 573 70 95
a 127 126 96
a 782 505 94
a 922 800 97
a 536 557 99
a 445 386 98
a 892 877 94
a 680 152 99
a 735 579 96
a 626 680 90
a 438 398 96
a 679 557 93
a 555 777 98
a 645 892 99
a 134 189 97
a 813 844 93
a 73 533 91
a 673 173 92
a 301 298 92
a 283 5 95
a 792 554 94
a 480 479 91
a 438 191 96
a 136 1 97
a 542 292 93
a 2 505 95
a 680 384 97
a 379 136 97
a 237 126 98
a 883 758 91
a 376 891 92
a 707 939 90
a 588 823 97
a 33 505 96
a 395 426 95
a 758 258 90
a 17 24 95
a 292 869 92
a 66 251 93
a 899 679 98
a 116 617 97
a 1 70 99
a 407 883 99
a 32 5 92
a 976 667 97
a 838 988 93
a 307 612 98
a 39 508 90
a 328 862 96
a 219 988 92
a 407 158 93
a 244 148 98
a 886 508 90
a 688 64 92
a 394 331 92
a 188 691 92
a 141 456 99
a 626 157 97
a 158 173 92
a 32 532 90
a 320 226 97
a 1 252 92
a 894 501 90
a 672 282 90
a 557 501 93
a 331 612 99
a 2 73 96
a 876 532 97
a 79 828 97
a 726 133 99
a 19 11 99
a 679 242 94
a 512 758 91
a 734 953 94
a 158 259 99
a 134 626 94
a 351 376 97
a 164 1 96
a 39 160 92
a 895 933 98
a 305 255 91
a 32 64 97
a 454 595 99
a 198 313 94
a 189 2 90
a 266 828 92
a 8 5 90
a 563 566 91
a 855 714 91
a 703 695 92
a 470 985 95
a 20 110 99
a 636 136 94
a 807 770 93
a 395 317 98
a 63 73 91
a 501 516 92
a 164 129 94
a 441 66 95
a 42 657 99
a 519 520 98
a 167 542 91
a 11 104 95
a 235 727 95
a 661 158 91
a 566 453 98
a 524 274 96
a 637 168 91
a 391 758 91
a 395 17 95
a 73 536 92
a 94 101 90
a 129 157 97
a 227 470 95
a 151 134 97
a 57 414 99
a 32 4 98
a 790 789 96
a 485 422 91
a 524 512 93
a 379 129 99
a 63 551 92
a 547 540 98
a 298 24 91
a 453 439 94
a 536 152 94
a 535 660 92
a 277 402 99
a 40 33 90
a 130 501 91
a 476 945 91
a 2 445 99
a 601 511 97
a 160 782 94
a 26 542 98
a 266 47 94
a 744 933 91
a 626 266 90
a 35 165 99
a 230 380 90
a 254 573 98
a 237 81 98
a 176 112 94
a 82 206 91
a 948 742 96
a 540 783 94
a 941 66 94
a 258 453 99
a 191 127 99
a 741 136 90
a 776 134 97
a 566 376 97
a 578 234 93
a 985 860 98
a 101 35 98
a 293 43 99
a 887 402 98
a 563 657 93
a 23 142 98
a 42 261 99
a 504 129 92
a 285 604 98
a 886 27 92
a 23 8 90
a 379 130 96
a 512 995 93
a 790 930 92
a 129 32 99
a 629 188 96
a 235 586 94
a 70 73 92
a 277 20 94
a 526 151 93
a 203 214 90
a 398 589 96
a 501 24 98
a 789 290 93
a 484 219 90
a 36 42 97
a 67 661 97
a 16 126 95
a 97 823 92
a 453 63 99
a 136 222 96
a 563 320 97
a 42 323 98
a 50 40 99
a 817 316 94
a 470 320 95
a 297 282 92
a 321 127 92
a 567 512 91
a 751 785 98
a 40 502 91
a 4 32 92
a 230 213 96
a 16 563 99
a 220 953 99
a 442 829 90
a 136 141 99
a 198 11 93
a 226 198 97
a 258 289 96
a 758 761 99
a 158 798 90
a 126 64 98
a 316 85 98
a 376 766 92
a 734 172 97
a 130 376 93
a 188 20 97
a 719 158 90
a 141 204 93
a 11 64 97
a 501 251 97
a 32 19 93
a 43 27 93
a 33 48 94
a 195 230 99
a 976 665 97
a 535 238 93
a 222 223 90
a 42 126 95
a 851 102 98
a 2 127 96
a 254 48 97
a 251 509 92
a 581 683 99
a 605 761 94
a 266 297 98
a 47 8 92
a 19 203 97
a 585 695 96
a 328 258 93
a 579 251 94
a 367 492 90
a 922 234 90
a 609 555 99
a 929 869 97
a 304 54 94
a 251 429 94
a 292 11 99
a 144 4 95
a 766 831 96
a 661 536 96
a 838 504 99
a 78 1 90
a 293 866 97
a 157 627 96
a 691 992 94
a 734 710 98
a 292 95 94
a 689 692 90
a 39 417 93
a 321 792 95
a 523 665 97
a 512 758 96
a 823 838 94
a 813 273 90
a 582 82 93
a 376 626 99
a 460 149 98
a 285 844 92
a 563 668 96
a 119 136 90
a 884 642 92
a 696 266 99
a 719 734 99
a 524 866 98
a 2 71 94
a 648 516 90
a 636 649 99
a 680 901 91
a 658 942 98
a 564 637 93
a 526 527 97
a 4 8 91
a 411 175 92
a 941 441 92
a 70 524 98
a 2 64 98
a 78 179 95
a 636 696 96
a 273 383 93
a 533 345 91
a 985 992 96
a 511 636 95
a 1 376 92
a 207 191 90
a 460 73 94
a 754 567 93
a 706 238 94
a 851 230 92
a 71 85 95
a 251 274 96
a 645 456 99
a 145 134 95
a 300 800 94
a 851 758 98
a 42 51 91
a 32 783 98
a 104 1 99
a 439 380 93
a 548 142 93
a 917 789 99
a 335 85 94
a 158 165 95
a 160 973 98
a 571 619 95
a 973 145 90
a 282 251 99
a 509 547 92
a 407 453 90
a 89 339 96
a 617 602 94
a 85 831 95
a 344 352 98
a 695 710 97
a 755 798 93
a 230 112 90
a 347 285 92
a 282 8 95
a 2 4 90
a 814 338 92
a 274 289 91
a 51 292 92
a 415 165 91
a 254 151 99
a 460 120 99
a 74 571 97
a 258 39 97
a 258 441 98
a 20 762 90
a 47 234 92
a 422 726 90
a 901 395 94
a 137 35 92
a 566 626 93
a 48 157 90
a 645 262 95
a 313 508 95
a 407 238 91
a 782 564 92
a 695 383 90
a 255 270 92
a 720 964 96
a 407 898 91
a 439 817 98
a 67 627 92
a 570 4 91
a 313 254 91
a 258 262 93
a 442 255 93
a 880 901 92
a 633 524 90
a 274 273 96
a 805 922 99
a 535 848 97
a 165 430 97
a 126 729 98
a 113 172 98
a 665 672 96
a 609 469 94
a 487 472 91
a 254 505 95
a 89 203 93
a 345 366 91
a 126 130 96
a 886 9 98
a 133 557 94
a 539 626 95
a 658 719 99
a 816 501 94
a 70 126 95
a 689 64 93
a 160 4 97
a 109 571 94
a 189 351 98
a 74 720 99
a 469 641 93
a 73 74 93
a 347 109 96
a 829 329 96
a 892 766 99
a 460 292 99
a 63 127 91
a 58 255 97
a 254 594 97
a 844 597 97
a 50 307 96
a 542 304 98
a 254 445 96
a 914 297 93
a 703 563 92
a 196 134 92
a 425 282 96
a 563 191 93
a 844 845 97
a 862 347 95
a 630 605 99
a 633 1 93
a 9 512 96
a 828 313 90
a 540 173 95
a 109 594 91
a 78 63 99
a 453 126 94
a 939 821 94
a 501 348 95
a 16 206 96
a 188 574 96
a 751 304 93
a 110 179 93
a 813 616 90
a 158 168 99
a 516 32 95
a 40 35 93
a 127 206 93
a 633 502 97
a 543 536 94
a 469 222 90
a 567 504 95
a 11 8 90
a 395 377 95
a 804 679 94
a 511 751 92
a 57 626 96
a 94 441 95
a 254 504 91
a 4 351 90
a 2 579 99
a 9 384 93
a 345 33 91
a 269 289 93
a 807 672 93
a 664 648 90
a 948 828 97
a 160 344 97
a 297 304 95
a 16 110 94
a 415 401 99
a 338 11 91
a 12 27 95
a 144 50 95
a 222 175 93
a 32 126 98
a 579 985 99
a 251 151 93
a 57 42 91
a 8 585 91
a 305 347 90
a 588 20 99
a 188 71 92
a 369 244 94
a 869 851 92
a 95 939 98
a 773 57 90
a 19 24 95
a 110 987 99
a 251 380 99
a 8 9 98
a 380 4 94
a 191 695 98
a 651 642 96
a 314 574 97
a 94 314 91
a 557 551 94
a 94 540 90
a 835 761 96
a 501 380 96
a 609 719 93
a 454 63 92
a 738 630 98
a 227 64 92
a 8 642 92
a 377 453 96
a 512 793 98
a 578 579 90
a 859 547 95
a 766 782 92
a 129 20 92
a 33 176 99
a 47 50 90
a 532 33 97
a 254 282 97
a 32 261 95
a 754 807 94
a 51 110 98
a 292 39 98
a 524 316 96
a 457 582 93
a 42 347 95
a 485 987 97
a 73 699 90
a 557 88 90
a 564 33 96
a 289 542 98
a 672 595 91
a 984 610 91
a 47 42 93
a 844 360 98
a 2 79 95
a 532 557 99
a 854 754 92
a 317 5 90
a 829 504 91
a 814 126 92
a 58 261 98
a 20 395 95
a 262 438 94
a 203 110 91
a 426 680 96
a 17 394 95
a 578 16 92
a 473 188 97
a 620 605 93
a 338 269 95
a 926 626 90
a 207 161 94
a 313 610 93
a 485 370 90
a 782 877 91
a 751 835 97
a 657 407 94
a 644 27 90
a 157 196 90
a 203 213 98
a 547 120 92
a 877 766 90
a 407 137 96
a 502 524 91
a 923 235 95
a 148 415 99
a 133 70 97
a 151 97 99
a 880 630 92
