c FILE			: graphs/g_100_27.txt
a 7 33 99
a 97 66 99
a 60 51 96
a 86 82 98
a 54 5 96
a 41 7 90
a 70 61 96
a 16 42 96
a 89 70 94
a 7 32 94
a 52 58 98
a 4 16 98
a 10 32 98
a 4 19 93
a 4 51 94
a 10 23 91
a 4 54 97
a 41 26 93
a 16 41 94
a 51 54 92
a 29 85 91
a 1 30 93
a 63 33 91
a 51 13 92
a 17 48 96
a 69 92 95
a 30 86 91
a 83 82 91
a 14 27 95
a 73 98 94
a 11 33 94
a 19 57 92
a 60 23 97
a 63 32 92
a 86 8 95
a 4 10 90
a 98 76 90
a 7 88 90
a 51 2 90
a 42 30 95
a 52 58 95
a 10 20 96
a 69 66 94
a 69 95 96
a 2 30 90
a 20 63 93
a 2 5 98
a 64 66 94
a 52 2 96
a 13 91 98
a 95 69 95
a 11 86 91
a 11 36 98
a 94 69 98
a 51 52 92
a 4 1 98
a 47 91 90
a 52 58 90
a 44 14 97
a 1 52 96
a 51 57 92
a 73 19 98
a 35 60 90
a 88 70 96
a 76 27 91
a 19 69 91
a 14 63 98
a 27 80 93
a 67 98 98
a 54 72 95
a 69 16 99
a 38 94 94
a 86 83 92
a 23 19 94
a 51 57 91
a 32 42 93
a 5 2 92
a 54 29 99
a 2 14 94
a 29 51 93
a 77 52 97
a 13 20 92
a 1 2 99
a 13 16 98
a 26 85 97
a 16 47 97
a 4 54 92
a 51 13 94
a 19 32 90
a 8 7 92
a 2 1 94
a 52 14 98
a 5 67 91
a 38 14 90
a 82 57 94
a 17 2 99
a 27 61 94
a 27 14 96
a 35 41 92
a 79 35 97
a 64 67 91
a 51 2 91
a 33 89 95
a 7 27 99
a 30 91 98
a 14 13 97
a 55 79 92
a 17 38 90
a 27 88 93
a 14 69 92
a 2 27 98
a 5 92 97
a 54 1 91
a 54 61 92
a 4 27 94
a 13 4 92
a 83 77 96
a 7 35 99
a 8 2 92
a 4 27 93
a 83 76 96
a 80 55 92
a 22 63 95
a 76 69 90
a 57 55 94
a 20 52 99
a 66 16 96
a 11 55 95
a 69 7 93
a 42 17 90
a 7 57 97
a 69 14 96
a 70 20 92
a 76 27 99
a 19 17 96
a 38 47 92
a 20 11 91
a 38 26 98
a 92 77 98
a 77 35 95
a 41 38 94
a 20 8 99
a 2 4 94
a 5 4 99
a 2 33 96
a 30 41 92
a 41 35 97
a 10 60 99
a 91 41 91
a 13 2 99
a 16 45 95
a 14 55 93
a 77 73 92
a 98 77 90
a 29 16 93
a 32 45 97
a 26 52 91
a 22 10 98
a 7 13 94
a 33 44 90
a 72 60 94
a 80 2 97
a 60 72 95
a 80 85 98
a 7 10 93
a 5 1 90
a 79 63 96
a 1 63 95
a 16 41 98
a 29 41 90
a 16 19 92
a 35 7 91
a 44 88 90
a 20 58 98
a 13 1 90
a 77 38 91
a 69 63 99
a 41 38 99
a 23 20 97
a 69 51 91
a 2 4 95
a 82 76 97
a 51 1 98
a 41 16 93
a 20 17 92
a 38 89 91
a 17 60 97
a 14 39 99
a 55 77 90
a 57 51 93
a 79 60 94
a 11 14 95
a 58 33 94
a 54 16 97
a 29 4 99
a 38 45 98
a 66 1 99
a 19 2 96
a 30 33 92
a 52 2 97
a 52 66 95
a 14 80 91
a 26 7 95
a 16 2 97
a 95 27 94
a 32 2 97
a 2 39 98
a 55 88 96
a 2 13 91
a 51 17 98
a 4 13 92
a 19 67 99
a 63 10 96
a 69 19 91
a 63 16 96
a 51 5 93
a 7 38 97
a 14 2 95
a 1 2 99
a 94 69 95
a 89 83 98
a 26 30 96
a 79 29 97
a 27 26 91
a 30 39 93
a 32 80 96
a 7 10 94
a 27 32 96
a 7 1 93
a 95 20 96
a 32 7 98
a 11 86 97
a 1 54 93
a 32 85 90
a 4 55 92
a 27 77 99
a 5 11 95
a 92 86 93
a 13 47 98
a 47 35 97
a 60 72 92
a 76 29 96
a 29 10 94
a 63 13 96
a 4 13 97
a 5 27 94
a 29 80 99
a 72 60 98
a 11 98 95
a 98 2 98
a 69 88 94
a 51 2 94
a 14 8 93
a 66 97 96
a 39 27 99
a 64 14 98
a 27 60 98
a 38 76 90
a 8 14 95
a 73 57 91
a 32 39 99
a 35 60 98
a 20 13 98
a 29 76 94
a 16 73 98
a 2 57 95
a 27 47 90
a 33 2 96
a 8 10 95
a 32 33 96
a 27 1 93
a 38 14 97
a 13 14 99
a 72 95 91
a 77 76 92
a 51 77 95
a 2 22 97
a 38 26 91
a 76 58 93
a 70 41 90
a 11 30 98
a 72 22 97
a 35 82 96
a 94 26 98
a 89 1 99
a 70 2 91
a 39 20 99
a 20 57 90
a 4 10 93
a 13 51 98
a 1 60 99
a 17 73 90
a 54 66 92
a 4 5 91
a 14 63 90
a 64 70 99
a 17 64 92
a 2 5 95
a 7 5 92
a 10 57 91
a 41 29 97
a 4 79 94
a 57 13 96
a 67 5 95
a 2 19 98
a 5 33 99
a 79 86 90
a 1 38 98
a 77 52 97
a 95 94 90
a 60 35 95
a 13 14 98
a 7 32 92
a 11 55 97
a 80 79 97
a 13 69 91
a 13 19 92
a 51 58 94
a 16 72 99
a 61 86 99
a 4 1 98
a 41 44 96
a 4 58 98
a 51 76 94
a 16 72 96
a 10 17 91
a 48 72 99
a 60 66 90
a 27 14 92
a 17 64 97
a 23 60 97
a 60 61 91
a 48 1 94
a 70 85 91
a 76 10 92
a 27 82 93
a 41 5 92
a 7 41 95
a 23 16 90
a 63 97 95
a 52 2 96
a 35 29 92
a 1 32 98
a 10 47 93
a 17 23 99
a 29 86 95
a 66 1 91
a 26 52 91
a 80 86 91
a 1 14 94
a 29 41 91
a 83 54 98
a 4 2 94
a 32 8 95
a 8 33 96
a 7 77 95
a 27 30 96
a 76 91 92
a 54 51 97
a 10 16 91
a 33 36 92
a 14 17 98
a 17 2 99
a 26 41 97
a 1 51 97
a 60 10 99
a 26 44 99
a 16 4 97
a 2 17 96
a 35 52 92
a 67 23 97
a 10 76 93
a 26 5 96
a 38 88 97
a 77 92 93
a 29 16 90
a 58 54 95
a 51 32 99
a 26 86 91
a 77 70 98
a 44 19 94
a 73 86 99
a 38 41 92
a 47 88 96
a 20 38 94
a 61 7 99
a 95 94 98
a 29 7 96
a 13 5 92
a 1 41 92
a 1 94 90
a 5 30 91
a 20 86 98
a 54 2 97
a 57 32 92
a 67 42 99
a 26 48 94
a 55 4 94
a 1 7 92
a 82 85 99
a 33 95 98
a 27 38 95
a 35 32 91
a 32 8 91
a 51 76 98
a 64 14 92
a 61 57 99
a 69 51 93
a 23 30 92
a 19 1 94
a 60 85 98
a 61 10 97
a 94 19 98
a 19 69 90
a 1 60 95
a 26 27 97
a 55 54 95
a 26 51 92
a 41 4 97
a 57 63 94
a 66 16 93
a 7 32 93
a 64 52 93
a 58 83 94
a 8 19 94
a 41 23 97
a 44 20 98
a 52 69 97
a 10 42 93
a 5 30 93
a 10 1 94
a 38 39 92
a 94 44 94
a 2 38 95
a 73 92 91
a 11 8 93
a 13 67 95
a 11 23 90
a 54 35 94
a 10 7 93
a 52 67 92
a 51 67 95
a 77 88 93
a 66 4 91
a 4 83 95
a 51 33 98
a 98 23 91
a 80 52 91
a 13 4 95
a 45 19 97
a 23 66 99
a 63 1 92
a 1 7 99
a 7 1 95
a 91 88 98
a 51 1 94
a 83 8 98
a 41 57 99
a 16 51 91
a 97 94 92
a 8 58 97
a 26 7 98
a 8 29 95
a 76 10 90
a 82 85 90
a 69 58 91
a 55 51 99
a 51 1 94
a 17 7 90
a 82 60 99
a 1 13 91
a 63 51 98
a 29 60 93
a 33 8 98
a 77 64 93
a 39 17 90
a 35 57 94
a 82 32 95
a 26 1 98
a 7 22 98
a 52 39 99
a 85 54 94
a 76 79 95
a 77 27 97
a 73 7 94
a 38 45 92
a 10 54 95
a 2 83 90
a 14 1 91
a 54 60 99
a 60 61 92
a 51 54 91
a 7 22 90
a 20 45 93
a 47 8 96
a 41 38 94
a 51 19 97
a 57 11 92
a 41 54 92
a 51 80 99
a 14 95 99
a 67 42 95
a 79 60 93
a 16 4 92
a 23 45 90
a 32 13 94
a 13 94 96
a 16 39 98
a 26 45 95
a 48 52 97
a 7 27 92
a 77 27 96
a 55 2 98
a 8 2 91
a 88 26 99
a 58 2 99
a 35 63 97
a 54 57 98
a 51 60 94
a 85 36 90
a 38 16 99
a 88 94 91
a 8 61 97
a 7 19 93
a 1 35 97
a 51 63 96
a 22 4 95
a 1 27 91
a 94 1 96
a 89 69 95
a 38 32 99
a 20 11 91
a 42 14 91
a 17 39 96
a 29 5 93
a 51 57 93
a 85 51 95
a 38 39 99
a 14 61 97
a 55 5 98
a 36 33 97
a 1 63 91
a 5 16 92
a 11 85 93
a 66 13 98
a 76 33 95
a 29 76 96
a 2 58 90
a 1 4 92
a 2 51 99
a 32 95 98
a 16 26 95
a 76 91 92
a 52 76 92
a 13 38 94
a 57 4 97
a 1 41 98
a 66 70 94
a 66 8 97
a 19 8 95
a 22 11 97
a 47 36 96
a 69 63 97
a 1 51 96
a 57 82 95
a 51 1 98
a 4 35 91
a 30 57 95
a 55 54 96
a 41 4 94
a 69 70 92
a 5 11 99
a 44 47 97
a 7 33 91
a 35 88 94
a 2 5 91
a 55 54 92
a 45 30 99
a 1 8 99
a 57 7 95
a 4 57 98
a 1 4 94
a 26 44 92
a 80 33 92
a 47 80 91
a 29 30 99
a 66 79 95
a 2 8 99
a 1 13 91
a 13 1 97
a 52 77 94
a 27 36 98
a 95 48 98
a 32 4 94
a 13 88 97
a 14 2 90
a 30 5 92
a 35 69 96
a 35 32 92
a 94 69 91
a 7 32 93
a 58 52 99
a 45 44 99
a 16 13 90
a 60 54 99
a 88 92 90
a 4 17 93
a 52 80 91
a 51 63 98
a 2 51 96
a 35 82 95
a 26 63 97
a 5 22 90
a 10 35 96
a 83 45 99
a 55 29 96
a 8 11 90
a 88 85 95
a 27 44 97
a 82 83 99
a 13 88 96
a 2 7 99
a 39 23 98
a 54 5 93
a 72 44 94
a 13 45 90
a 38 44 96
a 77 5 94
a 79 51 99
a 55 69 91
a 38 16 94
a 52 5 96
a 79 97 96
a 41 89 93
a 27 2 97
a 10 97 97
a 5 2 93
a 51 2 93
a 57 60 93
a 55 82 90
a 94 82 93
a 29 36 97
a 63 69 98
a 85 35 91
a 35 51 90
a 63 66 95
a 22 23 98
a 89 2 95
a 27 67 90
a 16 32 94
a 1 16 99
a 1 14 99
a 83 33 91
a 14 2 93
a 16 35 93
a 7 19 91
a 41 17 97
a 7 94 94
a 14 19 92
a 73 48 96
a 76 32 96
a 77 27 99
a 10 32 90
a 58 14 90
a 26 27 99
a 76 48 96
a 98 97 99
a 52 83 99
a 82 55 92
a 1 38 96
a 2 4 94
a 1 14 98
a 60 16 92
a 5 35 93
a 44 32 96
a 95 45 90
a 4 54 98
a 69 7 92
a 33 26 94
a 67 66 97
a 33 45 99
a 63 4 93
a 27 77 92
a 86 91 95
a 8 13 95
a 19 45 96
a 13 1 94
a 83 45 94
a 38 89 97
a 16 54 94
a 41 91 95
a 14 20 92
a 52 80 90
a 32 1 96
a 35 30 94
a 4 5 98
a 41 44 94
a 54 52 92
a 23 42 90
a 52 2 95
a 86 80 99
a 48 11 99
a 76 1 95
a 54 1 92
a 10 52 98
a 66 16 97
a 4 10 91
a 1 26 99
a 1 14 98
a 85 22 97
a 88 47 96
a 26 29 91
a 4 1 92
a 52 51 92
a 55 54 95
a 29 41 90
a 8 77 97
a 54 4 91
a 57 76 93
a 41 14 99
a 20 10 94
a 76 23 97
a 95 83 91
a 63 64 95
a 61 7 99
a 79 23 93
a 51 76 99
a 13 52 99
a 14 1 90
a 30 26 95
a 4 11 97
a 83 7 93
a 10 1 99
a 88 89 98
a 48 86 91
a 10 16 90
a 41 16 99
a 8 73 93
a 66 54 97
a 19 73 92
a 76 26 92
a 27 30 93
a 86 10 90
a 72 97 96
a 22 72 91
a 80 27 94
a 88 7 94
a 4 72 93
a 7 76 92
a 85 47 92
a 23 97 92
a 26 76 93
a 86 55 97
a 76 51 90
a 48 35 97
a 92 47 92
a 7 14 99
a 2 88 94
a 13 1 96
a 55 67 94
a 1 26 93
a 85 29 90
a 17 85 93
a 95 45 93
a 76 51 92
a 77 8 95
a 2 64 98
a 8 13 93
a 13 4 97
a 26 51 91
a 27 32 93
a 89 16 97
a 32 29 97
a 41 2 90
a 1 8 90
a 51 4 98
a 22 1 96
a 54 60 93
a 27 2 97
a 10 13 91
a 33 39 95
a 35 4 97
a 83 8 92
a 2 26 96
a 17 2 93
a 44 32 96
a 38 13 93
a 1 2 94
a 57 51 99
a 45 10 94
a 77 83 92
a 7 1 91
a 76 32 97
a 64 2 95
a 57 61 97
a 72 19 98
a 64 26 92
a 4 5 94
a 8 32 98
a 61 72 92
a 22 16 94
a 2 26 97
a 8 1 94
a 22 11 90
a 7 48 91
a 51 26 97
a 58 60 90
a 10 19 90
a 77 29 93
a 7 58 95
a 1 39 99
a 22 19 92
a 8 27 95
a 82 61 92
a 19 13 93
a 20 19 98
a 30 79 91
a 77 29 97
a 30 80 96
a 54 64 96
a 58 64 95
a 92 36 94
a 7 14 92
a 79 97 90
a 63 13 98
a 7 38 95
a 1 69 93
a 13 88 97
a 14 17 98
a 45 33 94
a 39 26 93
a 60 11 92
a 26 4 92
a 5 27 95
a 26 41 97
a 79 86 96
a 45 33 91
a 66 13 90
a 58 70 94
a 22 11 98
a 91 82 92
a 26 29 90
a 17 23 90
a 57 83 93
a 38 44 97
a 61 19 94
a 38 39 93
a 88 63 98
a 30 36 96
a 33 27 92
a 45 27 99
a 42 36 91
a 55 5 92
a 10 4 97
a 33 83 91
a 8 20 91
a 57 55 94
a 35 10 95
a 19 94 96
a 26 76 93
a 7 64 95
a 29 16 99
a 66 51 93
a 13 82 95
a 4 26 91
a 11 4 90
a 1 7 96
a 51 54 98
a 7 23 91
a 64 19 98
a 48 80 90
a 8 29 98
a 77 57 94
a 14 5 90
a 19 16 90
a 17 14 92
a 16 45 98
a 26 27 94
a 67 64 96
a 30 4 99
a 17 52 91
a 20 7 90
a 58 64 92
a 91 26 97
a 83 77 99
a 76 38 92
a 22 39 92
a 14 2 90
a 76 2 91
a 23 5 96
a 36 30 93
a 14 13 90
a 33 36 97
a 57 14 92
a 88 63 97
a 2 1 90
a 22 70 94
a 1 13 98
a 77 14 93
a 41 16 97
a 79 54 91
a 52 64 99
a 64 77 91
a 58 5 95
a 63 91 97
a 39 17 93
a 32 54 92
a 7 1 90
a 1 26 94
a 82 29 96
a 67 64 96
a 57 1 92
a 39 29 95
a 66 63 96
a 69 8 97
a 88 44 90
a 63 69 90
a 91 63 90
a 23 70 98
a 30 38 95
a 77 66 92
a 14 1 95
a 14 26 90
a 91 57 99
a 14 30 99
a 13 26 90
a 39 33 91
a 79 86 97
a 13 52 92
a 16 72 93
a 51 54 95
a 55 70 99
a 66 16 96
a 2 38 95
a 7 22 94
a 4 11 91
a 26 4 91
a 64 77 98
a 83 89 95
a 19 17 96
a 1 4 95
a 92 2 96
a 2 27 96
a 35 26 99
a 7 1 95
a 95 76 97
a 45 8 92
a 97 44 90
a 4 1 93
a 47 66 92
a 76 67 96
a 76 55 90
a 55 41 99
a 26 80 91
a 73 70 95
a 13 64 93
a 57 19 92
a 29 80 98
a 41 16 93
a 16 41 94
a 79 38 97
a 27 77 95
a 41 17 95
a 51 2 96
a 8 33 95
a 76 79 90
a 10 80 97
a 27 26 97
a 39 27 91
a 22 73 95
a 8 2 99
a 16 79 96
a 26 76 96
a 51 13 92
a 58 11 98
a 51 5 92
a 91 79 98
a 26 35 93
a 57 7 95
a 2 17 99
a 51 57 98
a 10 11 96
a 7 20 90
a 38 30 93
a 27 60 93
a 27 64 99
a 4 63 98
a 41 35 95
a 11 23 90
a 1 44 94
a 26 8 96
a 92 55 95
a 8 22 93
a 76 51 99
a 8 51 91
a 2 73 91
a 70 22 91
a 69 70 92
a 5 2 95
a 88 79 97
a 55 66 91
a 5 30 93
a 39 45 95
a 1 13 99
a 10 5 97
a 29 7 94
a 55 64 98
a 23 48 97
a 1 51 92
a 22 23 91
a 85 45 95
a 8 23 99
a 57 44 90
a 51 85 96
a 41 29 97
a 47 33 94
a 29 26 90
a 51 60 92
a 39 48 95
a 30 2 95
a 51 5 99
a 47 44 98
a 20 42 90
a 63 13 94
a 39 14 99
a 73 14 94
a 69 13 92
a 7 1 95
a 1 4 99
a 1 29 98
a 67 55 92
a 10 26 90
a 64 41 90
a 26 42 94
a 1 13 94
a 13 29 96
a 98 77 93
a 1 7 98
a 2 27 93
a 69 22 91
a 29 26 98
a 26 13 95
a 35 73 99
a 7 55 98
a 36 44 97
a 57 79 95
a 13 2 95
a 52 64 93
a 13 92 94
a 1 76 96
a 66 22 95
a 4 10 91
a 10 29 96
a 30 77 98
a 10 19 97
a 97 80 97
a 1 38 95
a 51 7 97
a 45 27 92
a 86 19 92
a 79 91 90
a 77 70 96
a 27 2 96
a 51 26 96
a 47 44 91
a 76 63 95
a 13 42 93
a 16 91 97
a 52 35 91
a 26 38 90
a 88 48 95
a 79 2 90
a 14 17 99
a 97 73 91
a 1 10 92
a 72 1 94
a 35 47 99
a 76 10 90
a 57 8 99
a 69 52 98
a 2 23 97
a 2 30 97
a 4 7 97
a 2 14 92
a 58 61 95
a 38 20 90
a 26 32 96
a 86 61 98
a 77 98 96
a 57 83 96
a 19 16 97
a 5 11 99
a 80 79 93
a 63 69 97
a 7 32 95
a 14 13 93
a 67 66 92
a 32 16 99
a 38 32 98
a 66 19 93
a 10 22 90
a 35 11 99
a 4 5 99
a 52 77 96
a 82 35 93
a 52 86 94
a 52 98 95
a 51 55 98
a 92 67 95
a 72 80 92
a 55 4 96
a 19 23 97
a 82 33 97
a 86 94 90
a 14 44 92
a 66 32 97
a 77 89 90
a 10 14 99
a 14 20 99
a 32 26 98
a 7 33 99
a 63 45 92
a 67 92 98
a 7 57 98
a 57 69 93
a 79 13 95
a 1 51 99
a 7 20 90
a 32 1 93
a 52 89 92
a 52 51 96
a 19 85 93
a 26 5 98
a 1 2 92
a 58 8 98
a 63 1 98
a 54 26 97
a 39 38 99
a 67 27 91
a 33 77 91
a 38 32 90
a 4 17 99
a 63 92 98
a 80 76 97
a 11 41 93
a 2 77 99
a 83 64 98
a 35 61 97
a 88 38 99
a 91 77 92
a 54 10 96
a 8 98 91
a 26 29 93
a 35 32 98
a 27 92 93
a 61 55 95
a 91 14 90
a 51 7 92
a 5 64 96
a 1 54 96
a 51 80 97
a 58 51 96
a 72 67 90
a 64 14 90
a 60 82 97
a 51 57 92
a 13 38 95
a 10 36 95
a 79 91 98
a 55 2 94
a 51 1 96
a 91 66 94
a 29 38 95
a 16 67 94
a 8 11 92
a 41 4 95
a 1 7 93
a 16 13 91
a 91 4 98
a 2 44 97
a 91 26 98
a 5 29 93
a 33 48 97
a 42 39 95
a 63 64 99
a 76 38 99
a 7 4 98
a 60 58 98
a 17 2 91
a 76 79 94
a 76 83 98
a 61 58 96
a 13 14 90
a 2 4 99
a 39 92 90
a 91 30 97
a 52 66 99
a 66 89 91
a 63 38 90
a 19 10 94
a 41 10 92
a 1 11 97
a 57 51 98
a 44 51 92
a 85 8 96
a 38 95 90
a 76 54 92
a 60 16 97
a 77 83 95
a 76 82 97
a 2 16 90
a 80 26 98
a 82 85 90
a 7 10 90
a 1 38 96
a 51 69 99
a 82 7 95
a 55 51 95
a 41 29 91
a 26 82 90
a 16 5 91
a 41 47 94
a 10 11 91
a 70 88 91
a 44 76 95
a 1 38 91
a 66 83 92
a 8 58 91
a 57 7 98
a 1 2 98
a 10 35 97
a 91 41 97
a 4 35 97
a 80 86 96
a 4 19 98
a 26 29 96
a 32 77 90
a 52 13 96
a 29 2 95
a 94 19 91
a 63 76 96
a 2 23 96
a 10 36 94
a 16 19 96
a 2 13 96
a 89 58 93
a 32 7 98
a 23 4 96
a 51 1 94
a 1 7 93
a 1 7 91
a 4 29 95
a 32 13 91
a 91 72 98
a 51 69 97
a 36 27 93
a 47 41 98
a 4 22 91
a 22 47 99
a 35 85 97
a 20 23 93
a 29 97 93
a 1 26 94
a 48 42 93
a 1 4 90
a 92 91 95
a 4 16 90
a 54 10 99
a 4 38 91
a 13 22 98
a 64 58 98
a 89 42 91
a 76 51 99
a 4 16 95
a 33 8 97
a 83 85 91
a 19 20 93
a 17 14 95
